"","T","Myeloid","B/Plasma","Fibroblast","Endothelial","Tumor","Epithelial"
"CYB5D2",0.131090034257518,0.0729669555733811,0.210358269112791,0.039834493686882,0.410804275630542,0.0537981426650149,0.0280208813954989
"BACE2",0.00494576597869825,0.0188371288669132,0.0442510959922886,0.303152756912842,0.531960330946136,0.198394444775998,0.172631270649329
"NLRP1",0.219629354956551,0.144255890241907,0.145908195677322,0.0666181698093824,0.74792878180927,0.00839827232899911,0.00453081802121953
"ZBTB7A",0.407569574019363,0.357634090110007,0.329292546235598,0.954759568688487,1.02114768294898,0.411731517879644,0.303650944616846
"APOL3",0.0960526331212307,0.105985944757429,0.0580885547144644,0.0544380433144998,0.0501243038919224,0.018453227750116,0.0155114483055693
"CFDP1",0.326761632374318,0.299826538756813,0.203523531512055,0.769028635489149,0.491219279110647,0.589043041128961,0.605462534025906
"TBC1D15",0.244226158258231,0.163864281440667,0.155665157953957,0.337566434460818,0.15807834860657,0.155610876712301,0.102872045514707
"ARF1",1.01597254457579,1.08914187361642,0.600728276579618,0.836404512509103,0.75406201584779,1.19726589059682,0.918644615156827
"QSER1",0.0460832664465195,0.0993241566380351,0.0439886175560567,0.165942660171876,0.147614975438503,0.0930495229649589,0.0348353016455031
"CCNL2",0.254023688814338,0.147645112530865,0.2402695720078,0.303777934575102,0.963990673914217,0.32698771981842,0.175252969181944
"KIAA1109",0.238805814592293,0.1188655120175,0.1300901629167,0.352108427198044,0.573365696339284,0.117925336282115,0.0886042419059081
"CCNY",0.173406447763554,0.250675934902021,0.0955188991592359,0.174038980950036,0.137682330432468,0.185711782627857,0.127865869609642
"WDFY3",0.00102942389171322,0.140847129015693,0.0050505611053054,0.310471207202652,0.291884007284245,0.0429349139307596,0.034719030502354
"ZNF91",0.190396086039936,0.139973004494948,0.145158767592363,0.0544380433144998,0.931585805606808,0.218818777242376,0.115588894033705
"KIF5B",0.620079153038366,0.606864605874264,0.272459642750773,0.746672957533855,0.670872668824658,0.734906851201489,0.637521142328156
"PAFAH1B2",0.124557982824069,0.163474445238862,0.129838203689687,0.350305700889534,0.777384128755031,0.0930648855019005,0.0712764699834378
"DIP2A",0.272576767362842,0.113517683911311,0.0714489136222322,0.150306131159717,0.281481689055039,0.139567230468786,0.0681220945889938
"AKTIP",0.130632072286327,0.0149395279472584,0.030498184441076,0,0.0501243038919224,0.050973990874954,0.0337030346151256
"NACC2",0.0286633444407679,0.0671094893231263,0.000321638318253306,0,0.249459575718324,0.0489804206863564,0.0271278583306265
"ELK4",0.214415335543813,0.106699014492104,0.150851903120511,0,0.53452129213914,0.0856290962449746,0.0415520910746691
"SECISBP2L",0.13419767981353,0.0528755146726756,0.155618259914924,0.681928907169063,0.313313604083962,0.0645398145996141,0.0721293425217217
"PRKD2",0.189374125118248,0.0312056970937464,0.122610128677854,0.039834493686882,0.0955325220113626,0.0714128633526848,0.0661428431782174
"TNFAIP1",0.0268382321981627,0.0333445939840842,0.0184396010970941,0,0.472045020141886,0.0561326892418027,0.039053383820192
"SLC25A29",0.0340903525833017,0.0918869653620774,0.0325119405158017,0.300259373472429,0.291884007284245,0.0524644159956802,0.0353497045380936
