"X","Y","vx","vy","R_squared","Assignment","qsum","sf","vx.u","vy.u"
234.89945654,477.910170416,0.0866802608600406,0.0302187191431636,0.287023229254168,"Fibroblast",0.0917967243937282,100.526897489934,8.71369769787801,3.0377940815819
405.701938404,398.748358204,0.000936655645428624,0.113444379695434,0.503845695605851,"Tumor",0.113448246386976,81.3414062969546,0.076188887415146,9.22772538091229
186.096599612,356.827666328,0.0215280889545892,-0.0568426866453785,0.300471320863586,"Endothelial",0.0607828071011976,151.819903409137,3.26839238566904,-8.62985119601718
210.140952336,356.90659886,0.0207474810444742,-0.0955958826953022,0.478151016495778,"Endothelial",0.0978214227967718,94.3355723031308,1.95722549817884,-9.01809230388429
196.4856243,60.785567024,0.000611733888206734,-0.130884629076691,0.694363786023385,"Endothelial",0.130886058642213,70.5043760868797,0.0431299161192169,-9.22793911241476
209.524526848,204.62319248,0.0811920917448096,-0.0110370231390584,0.353307183641669,"Endothelial",0.0819388286569298,112.621086416514,9.14394158072972,-1.24300153672496
448.48712944,521.112576264,0.057035468866243,0.0419961886587347,0.172962073593205,"Fibroblast",0.0708288399640444,130.286475222869,7.43095020126647,5.47153539314115
370.62582466,105.814697184,-6.78627173117391e-18,1.87379421356001e-18,0.506959587609308,"Epithelial",7.04021226697754e-18,1310761601084752896,-8.89518439974971,2.45609750346926
81.88310522,181.969555796,-0.0311192835604768,-0.0120773629240759,0.168592307070833,"B/Plasma",0.0333807205511985,276.448193767605,-8.60286973163574,-3.33876516583663
517.150914896,542.912989864,0.0625288116147934,0.0168006998687895,0.141255721715487,"Fibroblast",0.0647465504721253,142.525583768557,8.91195537775256,2.39452955651955
467.479800116,346.66416316,8.92728222588165e-18,6.648737670977e-18,0.507104741458683,"Epithelial",1.11311311445877e-17,829029842805053056,7.40098338039901,5.5120019462221
234.745350168,76.60214296,-0.0595224570205217,-0.0101541630020423,0.130096573645128,"Tumor",0.0603823642799112,152.826740275722,-9.09662307964807,-1.55182763183046
